"Reservoir","Site","Site_code","Date","Depth_m","Distance","Dry_start","Dry_end","Max_Depth_Site_m","Temp_C","DO_mgL","DOsat_percent","SpCond_uScm"
"CCR",50,"P2",2025-02-26,12.6,1527.3528,NA,NA,22.6,4.4013,11.9132,91.814,142.366
"CCR",50,"P2",2025-02-26,12.7,1527.3528,NA,NA,22.6,4.4009,11.8939,91.752,142.356
"CCR",50,"P2",2025-02-26,12.8,1527.3528,NA,NA,22.6,4.3995,11.892,91.759,142.358
"CCR",50,"P2",2025-02-26,12.9,1527.3528,NA,NA,22.6,4.3991,11.8946,91.746,142.339
"CCR",50,"P2",2025-02-26,13,1527.3528,NA,NA,22.6,4.3975,11.8991,91.805,142.374
"CCR",50,"P2",2025-02-26,13.1,1527.3528,NA,NA,22.6,4.3963,11.9058,91.903,142.37
"CCR",50,"P2",2025-02-26,13.2,1527.3528,NA,NA,22.6,4.397,11.9114,91.802,142.395
"CCR",50,"P2",2025-02-26,13.3,1527.3528,NA,NA,22.6,4.396,11.9074,91.737,142.353
"CCR",50,"P2",2025-02-26,13.4,1527.3528,NA,NA,22.6,4.3951,11.8921,91.653,142.382
"CCR",50,"P2",2025-02-26,13.5,1527.3528,NA,NA,22.6,4.3942,11.8873,91.677,142.386
"CCR",50,"P2",2025-02-26,13.6,1527.3528,NA,NA,22.6,4.3934,11.9002,91.746,142.368
"CCR",50,"P2",2025-02-26,13.7,1527.3528,NA,NA,22.6,4.3925,11.891,91.659,142.439
"CCR",50,"P2",2025-02-26,13.8,1527.3528,NA,NA,22.6,4.3914,11.9012,91.793,142.514
"CCR",50,"P2",2025-02-26,13.9,1527.3528,NA,NA,22.6,4.391,11.9044,91.749,142.472
"CCR",50,"P2",2025-02-26,14,1527.3528,NA,NA,22.6,4.3902,11.8855,91.629,142.454
"CCR",50,"P2",2025-02-26,14.1,1527.3528,NA,NA,22.6,4.3894,11.879,91.58,142.522
"CCR",50,"P2",2025-02-26,14.2,1527.3528,NA,NA,22.6,4.389,11.8971,91.715,142.523
"CCR",50,"P2",2025-02-26,14.3,1527.3528,NA,NA,22.6,4.3883,11.8906,91.638,142.505
"CCR",50,"P2",2025-02-26,14.4,1527.3528,NA,NA,22.6,4.388,11.8812,91.588,142.477
"CCR",50,"P2",2025-02-26,14.5,1527.3528,NA,NA,22.6,4.3891,11.8773,91.633,142.527
"CCR",50,"P2",2025-02-26,14.6,1527.3528,NA,NA,22.6,4.3883,11.8833,91.539,142.5
"CCR",50,"P2",2025-02-26,14.7,1527.3528,NA,NA,22.6,4.3883,11.8737,91.57,142.504
"CCR",50,"P2",2025-02-26,14.8,1527.3528,NA,NA,22.6,4.3881,11.8845,91.704,142.554
"CCR",50,"P2",2025-02-26,14.9,1527.3528,NA,NA,22.6,4.3876,11.8841,91.621,142.487
"CCR",50,"P2",2025-02-26,15,1527.3528,NA,NA,22.6,4.3874,11.8776,91.548,142.492
"CCR",50,"P2",2025-02-26,15.1,1527.3528,NA,NA,22.6,4.3863,11.8816,91.563,142.567
"CCR",50,"P2",2025-02-26,15.2,1527.3528,NA,NA,22.6,4.3857,11.8781,91.549,142.578
"CCR",50,"P2",2025-02-26,15.3,1527.3528,NA,NA,22.6,4.3822,11.8823,91.63,142.518
"CCR",50,"P2",2025-02-26,15.4,1527.3528,NA,NA,22.6,4.3816,11.8871,91.585,142.539
"CCR",50,"P2",2025-02-26,15.5,1527.3528,NA,NA,22.6,4.3811,11.8826,91.664,142.517
"CCR",50,"P2",2025-02-26,15.6,1527.3528,NA,NA,22.6,4.3813,11.892,91.702,142.566
"CCR",50,"P2",2025-02-26,15.7,1527.3528,NA,NA,22.6,4.3808,11.8909,91.483,142.564
"CCR",50,"P2",2025-02-26,15.8,1527.3528,NA,NA,22.6,4.3796,11.8671,91.453,142.571
"CCR",50,"P2",2025-02-26,15.9,1527.3528,NA,NA,22.6,4.3787,11.881,91.554,142.549
"CCR",50,"P2",2025-02-26,16,1527.3528,NA,NA,22.6,4.3791,11.8791,91.573,142.534
"CCR",50,"P2",2025-02-26,16.1,1527.3528,NA,NA,22.6,4.3765,11.8788,91.591,142.6
"CCR",50,"P2",2025-02-26,16.2,1527.3528,NA,NA,22.6,4.3738,11.8861,91.502,142.565
"CCR",50,"P2",2025-02-26,16.3,1527.3528,NA,NA,22.6,4.3745,11.8742,91.398,142.598
"CCR",50,"P2",2025-02-26,16.4,1527.3528,NA,NA,22.6,4.3731,11.8507,91.43,142.599
"CCR",50,"P2",2025-02-26,16.5,1527.3528,NA,NA,22.6,4.3735,11.8687,91.45,142.649
"CCR",50,"P2",2025-02-26,16.6,1527.3528,NA,NA,22.6,4.373,11.8603,91.433,142.64
"CCR",50,"P2",2025-02-26,16.7,1527.3528,NA,NA,22.6,4.369,11.8546,91.352,142.646
"CCR",50,"P2",2025-02-26,16.8,1527.3528,NA,NA,22.6,4.3682,11.8585,91.393,142.66
"CCR",50,"P2",2025-02-26,16.9,1527.3528,NA,NA,22.6,4.3658,11.8645,91.468,142.687
"CCR",50,"P2",2025-02-26,17,1527.3528,NA,NA,22.6,4.3653,11.8679,91.322,142.696
"CCR",50,"P2",2025-02-26,17.1,1527.3528,NA,NA,22.6,4.3636,11.8447,91.175,142.839
"CCR",50,"P2",2025-02-26,17.2,1527.3528,NA,NA,22.6,4.3629,11.8316,91.212,142.841
"CCR",50,"P2",2025-02-26,17.3,1527.3528,NA,NA,22.6,4.362,11.8404,91.208,142.82
"CCR",50,"P2",2025-02-26,17.4,1527.3528,NA,NA,22.6,4.3619,11.837,91.035,142.873
"CCR",50,"P2",2025-02-26,17.5,1527.3528,NA,NA,22.6,4.3611,11.8149,91.124,142.876
"CCR",50,"P2",2025-02-26,17.6,1527.3528,NA,NA,22.6,4.3607,11.8304,91.177,142.872
"CCR",50,"P2",2025-02-26,17.7,1527.3528,NA,NA,22.6,4.3614,11.8343,91.178,142.896
"CCR",50,"P2",2025-02-26,17.8,1527.3528,NA,NA,22.6,4.3628,11.8322,91.048,143.182
"CCR",50,"P2",2025-02-26,17.9,1527.3528,NA,NA,22.6,4.3644,11.8127,91.009,143.162
"CCR",50,"P2",2025-02-26,18,1527.3528,NA,NA,22.6,4.3649,11.8023,90.828,143.213
"CCR",50,"P2",2025-02-26,18.1,1527.3528,NA,NA,22.6,4.365,11.7816,90.795,143.308
"CCR",50,"P2",2025-02-26,18.2,1527.3528,NA,NA,22.6,4.3653,11.7872,90.826,143.329
"CCR",50,"P2",2025-02-26,18.3,1527.3528,NA,NA,22.6,4.3656,11.78,90.742,143.358
"CCR",50,"P2",2025-02-26,18.4,1527.3528,NA,NA,22.6,4.3654,11.7795,90.832,143.449
"CCR",50,"P2",2025-02-26,18.5,1527.3528,NA,NA,22.6,4.3649,11.7819,90.7,143.366
"CCR",50,"P2",2025-02-26,18.6,1527.3528,NA,NA,22.6,4.3646,11.7711,90.629,143.486
"CCR",50,"P2",2025-02-26,18.7,1527.3528,NA,NA,22.6,4.3626,11.7606,90.609,143.616
"CCR",50,"P2",2025-02-26,18.8,1527.3528,NA,NA,22.6,4.3603,11.7653,90.553,143.623
"CCR",50,"P2",2025-02-26,18.9,1527.3528,NA,NA,22.6,4.3589,11.7512,90.494,143.657
"CCR",50,"P2",2025-02-26,19,1527.3528,NA,NA,22.6,4.3577,11.7417,90.388,143.752
"CCR",50,"P2",2025-02-26,19.1,1527.3528,NA,NA,22.6,4.3554,11.7392,90.387,143.628
"CCR",50,"P2",2025-02-26,19.2,1527.3528,NA,NA,22.6,4.3539,11.7291,90.375,143.672
"CCR",50,"P2",2025-02-26,19.3,1527.3528,NA,NA,22.6,4.3554,11.7203,90.38,143.71
"CCR",50,"P2",2025-02-26,19.4,1527.3528,NA,NA,22.6,4.3553,11.7341,90.407,143.659
"CCR",50,"P2",2025-02-26,19.5,1527.3528,NA,NA,22.6,4.3499,11.7342,90.35,143.696
"CCR",50,"P2",2025-02-26,19.6,1527.3528,NA,NA,22.6,4.3477,11.7274,90.211,143.7
"CCR",50,"P2",2025-02-26,19.7,1527.3528,NA,NA,22.6,4.3481,11.7086,90.263,143.721
"CCR",50,"P2",2025-02-26,19.8,1527.3528,NA,NA,22.6,4.348,11.7248,90.346,143.63
"CCR",50,"P2",2025-02-26,19.9,1527.3528,NA,NA,22.6,4.3473,11.7242,90.373,143.594
"CCR",50,"P2",2025-02-26,20,1527.3528,NA,NA,22.6,4.3465,11.7336,90.262,143.64
"CCR",50,"P2",2025-02-26,20.1,1527.3528,NA,NA,22.6,4.3449,11.7171,90.274,143.645
"CCR",50,"P2",2025-02-26,20.2,1527.3528,NA,NA,22.6,4.3397,11.7206,90.194,143.675
"CCR",50,"P2",2025-02-26,20.3,1527.3528,NA,NA,22.6,4.3387,11.7124,90.142,143.63
"CCR",50,"P2",2025-02-26,20.4,1527.3528,NA,NA,22.6,4.3388,11.7062,90.149,143.649
"CCR",50,"P2",2025-02-26,20.5,1527.3528,NA,NA,22.6,4.3384,11.701,90.118,143.665
"CCR",50,"P2",2025-02-26,20.6,1527.3528,NA,NA,22.6,4.334,11.7224,90.199,143.677
"CCR",50,"P2",2025-02-26,20.7,1527.3528,NA,NA,22.6,4.3333,11.7149,90.204,143.633
"CCR",50,"P2",2025-02-26,20.8,1527.3528,NA,NA,22.6,4.3315,11.7056,90.064,143.695
"CCR",50,"P2",2025-02-26,20.9,1527.3528,NA,NA,22.6,4.3297,11.702,90.008,143.686
"CCR",50,"P2",2025-02-26,21,1527.3528,NA,NA,22.6,4.3272,11.6941,90.059,143.803
"CCR",88,"P1",2025-02-26,0.1,1013.7648,NA,NA,13.3,5.0753,12.0557,94.664,140.045
"CCR",88,"P1",2025-02-26,0.2,1013.7648,NA,NA,13.3,5.0714,12.0457,94.62,139.989
"CCR",88,"P1",2025-02-26,0.3,1013.7648,NA,NA,13.3,5.0514,12.0371,94.433,139.928
"CCR",88,"P1",2025-02-26,0.4,1013.7648,NA,NA,13.3,5.0639,12.6332,97.177,140.026
"CCR",88,"P1",2025-02-26,0.5,1013.7648,NA,NA,13.3,5.0461,12.0539,94.548,140.077
"CCR",88,"P1",2025-02-26,0.6,1013.7648,NA,NA,13.3,5.0544,12.0501,94.582,139.967
"CCR",88,"P1",2025-02-26,0.7,1013.7648,NA,NA,13.3,5.0486,12.0663,94.656,140.104
"CCR",88,"P1",2025-02-26,0.8,1013.7648,NA,NA,13.3,5.0328,12.0672,94.6,139.949
"CCR",88,"P1",2025-02-26,0.9,1013.7648,NA,NA,13.3,5.0303,12.0527,94.489,139.854
"CCR",88,"P1",2025-02-26,1,1013.7648,NA,NA,13.3,5.1296,10.7475,85.149,140.5
"CCR",88,"P1",2025-02-26,1.1,1013.7648,NA,NA,13.3,4.9613,12.0555,94.329,139.892
"CCR",88,"P1",2025-02-26,1.2,1013.7648,NA,NA,13.3,4.9653,12.0531,94.363,139.906
"CCR",88,"P1",2025-02-26,1.3,1013.7648,NA,NA,13.3,4.9591,12.0441,94.277,139.898
"CCR",88,"P1",2025-02-26,1.4,1013.7648,NA,NA,13.3,4.9531,12.0613,94.356,139.91
"CCR",88,"P1",2025-02-26,1.5,1013.7648,NA,NA,13.3,4.9458,12.0421,94.057,139.91
"CCR",88,"P1",2025-02-26,1.6,1013.7648,NA,NA,13.3,4.9429,12.0441,94.324,139.912
"CCR",88,"P1",2025-02-26,1.7,1013.7648,NA,NA,13.3,4.9366,12.0503,94.194,139.895
"CCR",88,"P1",2025-02-26,1.8,1013.7648,NA,NA,13.3,4.9341,12.0431,94.121,139.878
"CCR",88,"P1",2025-02-26,1.9,1013.7648,NA,NA,13.3,4.9268,12.0453,94.201,139.845
"CCR",88,"P1",2025-02-26,2,1013.7648,NA,NA,13.3,4.9221,12.0278,94.064,139.832
"CCR",88,"P1",2025-02-26,2.1,1013.7648,NA,NA,13.3,4.9126,12.0268,93.896,139.838
"CCR",88,"P1",2025-02-26,2.2,1013.7648,NA,NA,13.3,4.8908,12.0182,93.909,139.971
"CCR",88,"P1",2025-02-26,2.3,1013.7648,NA,NA,13.3,4.8486,12.0117,93.635,140.022
"CCR",88,"P1",2025-02-26,2.4,1013.7648,NA,NA,13.3,4.8584,11.9948,93.633,139.963
"CCR",88,"P1",2025-02-26,2.5,1013.7648,NA,NA,13.3,4.8263,12.0049,93.567,140.098
"CCR",88,"P1",2025-02-26,2.6,1013.7648,NA,NA,13.3,4.8004,11.9923,93.361,140.012
"CCR",88,"P1",2025-02-26,2.7,1013.7648,NA,NA,13.3,4.7938,11.9751,93.35,140.07
"CCR",88,"P1",2025-02-26,2.8,1013.7648,NA,NA,13.3,4.7879,11.9891,93.338,140.088
"CCR",88,"P1",2025-02-26,2.9,1013.7648,NA,NA,13.3,4.7867,11.9686,93.306,140.142
"CCR",88,"P1",2025-02-26,3,1013.7648,NA,NA,13.3,4.788,11.985,93.398,140.137
"CCR",88,"P1",2025-02-26,3.1,1013.7648,NA,NA,13.3,4.7998,11.9781,93.465,140.137
"CCR",88,"P1",2025-02-26,3.2,1013.7648,NA,NA,13.3,4.796,11.993,93.18,140.151
"CCR",88,"P1",2025-02-26,3.3,1013.7648,NA,NA,13.3,4.7958,11.9864,93.366,140.167
"CCR",88,"P1",2025-02-26,3.4,1013.7648,NA,NA,13.3,4.801,11.9665,93.384,140.056
"CCR",88,"P1",2025-02-26,3.5,1013.7648,NA,NA,13.3,4.7886,11.9815,93.23,140.048
"CCR",88,"P1",2025-02-26,3.6,1013.7648,NA,NA,13.3,4.7849,11.9663,93.244,140.085
"CCR",88,"P1",2025-02-26,3.7,1013.7648,NA,NA,13.3,4.7763,11.9749,93.253,140.122
"CCR",88,"P1",2025-02-26,3.8,1013.7648,NA,NA,13.3,4.7783,11.9811,93.344,140.084
"CCR",88,"P1",2025-02-26,3.9,1013.7648,NA,NA,13.3,4.7773,11.9784,93.273,140.071
"CCR",88,"P1",2025-02-26,4,1013.7648,NA,NA,13.3,4.7738,11.972,93.361,140.082
"CCR",88,"P1",2025-02-26,4.1,1013.7648,NA,NA,13.3,4.7717,11.9826,93.347,140.088
"CCR",88,"P1",2025-02-26,4.2,1013.7648,NA,NA,13.3,4.7737,11.9685,93.242,140.031
"CCR",88,"P1",2025-02-26,4.3,1013.7648,NA,NA,13.3,4.7741,11.9903,93.235,140.054
"CCR",88,"P1",2025-02-26,4.4,1013.7648,NA,NA,13.3,4.7655,11.9735,93.425,140.027
"CCR",88,"P1",2025-02-26,4.5,1013.7648,NA,NA,13.3,4.7662,11.991,93.217,140.092
"CCR",88,"P1",2025-02-26,4.6,1013.7648,NA,NA,13.3,4.7635,11.9722,93.313,140.072
"CCR",88,"P1",2025-02-26,4.7,1013.7648,NA,NA,13.3,4.7599,11.9724,93.125,140.049
"CCR",88,"P1",2025-02-26,4.8,1013.7648,NA,NA,13.3,4.761,11.9625,93.212,140.036
"CCR",88,"P1",2025-02-26,4.9,1013.7648,NA,NA,13.3,4.7615,11.9658,93.256,140.157
"CCR",88,"P1",2025-02-26,5,1013.7648,NA,NA,13.3,4.7449,11.9745,93.032,140.216
"CCR",88,"P1",2025-02-26,5.1,1013.7648,NA,NA,13.3,4.7473,11.9479,93.011,140.165
"CCR",88,"P1",2025-02-26,5.2,1013.7648,NA,NA,13.3,4.7463,11.9524,93.053,140.151
"CCR",88,"P1",2025-02-26,5.3,1013.7648,NA,NA,13.3,4.7502,11.9545,93.124,140.134
"CCR",88,"P1",2025-02-26,5.4,1013.7648,NA,NA,13.3,4.7487,11.9747,93.132,140.162
"CCR",88,"P1",2025-02-26,5.5,1013.7648,NA,NA,13.3,4.7524,11.9606,93.004,140.115
"CCR",88,"P1",2025-02-26,5.6,1013.7648,NA,NA,13.3,4.7519,11.9642,93.118,140.096
"CCR",88,"P1",2025-02-26,5.7,1013.7648,NA,NA,13.3,4.7506,11.964,93.12,140.168
"CCR",88,"P1",2025-02-26,5.8,1013.7648,NA,NA,13.3,4.749,11.9549,93.089,140.125
"CCR",88,"P1",2025-02-26,5.9,1013.7648,NA,NA,13.3,4.7511,11.9551,93.072,140.142
"CCR",88,"P1",2025-02-26,6,1013.7648,NA,NA,13.3,4.7527,11.968,93.089,140.133
"CCR",88,"P1",2025-02-26,6.1,1013.7648,NA,NA,13.3,4.7564,11.9468,93.016,140.127
"CCR",88,"P1",2025-02-26,6.2,1013.7648,NA,NA,13.3,4.753,11.9586,93.101,140.113
"CCR",88,"P1",2025-02-26,6.3,1013.7648,NA,NA,13.3,4.7534,11.9548,93.062,140.095
"CCR",88,"P1",2025-02-26,6.4,1013.7648,NA,NA,13.3,4.7486,11.9566,93.108,140.089
"CCR",88,"P1",2025-02-26,6.5,1013.7648,NA,NA,13.3,4.7508,11.9658,93.121,140.167
"CCR",88,"P1",2025-02-26,6.6,1013.7648,NA,NA,13.3,4.7501,11.9781,93.024,140.201
"CCR",88,"P1",2025-02-26,6.7,1013.7648,NA,NA,13.3,4.7498,11.9523,93.137,140.161
"CCR",88,"P1",2025-02-26,6.8,1013.7648,NA,NA,13.3,4.7495,11.9777,93.162,140.181
"CCR",88,"P1",2025-02-26,6.9,1013.7648,NA,NA,13.3,4.7487,11.9618,93.161,140.137
"CCR",88,"P1",2025-02-26,7,1013.7648,NA,NA,13.3,4.7478,11.9483,92.986,140.163
"CCR",88,"P1",2025-02-26,7.1,1013.7648,NA,NA,13.3,4.7474,11.9566,93.141,140.258
"CCR",88,"P1",2025-02-26,7.2,1013.7648,NA,NA,13.3,4.7395,11.9586,92.957,140.266
"CCR",88,"P1",2025-02-26,7.3,1013.7648,NA,NA,13.3,4.7404,11.9473,92.967,140.169
"CCR",88,"P1",2025-02-26,7.4,1013.7648,NA,NA,13.3,4.7422,11.9459,93.146,140.212
"CCR",88,"P1",2025-02-26,7.5,1013.7648,NA,NA,13.3,4.7404,11.9588,93.004,140.28
"CCR",88,"P1",2025-02-26,7.6,1013.7648,NA,NA,13.3,4.737,11.955,93.034,140.316
"CCR",88,"P1",2025-02-26,7.7,1013.7648,NA,NA,13.3,4.7327,11.9584,93.05,140.395
"CCR",88,"P1",2025-02-26,7.8,1013.7648,NA,NA,13.3,4.7302,11.9514,92.978,140.488
"CCR",88,"P1",2025-02-26,7.9,1013.7648,NA,NA,13.3,4.7285,11.947,92.882,140.436
"CCR",88,"P1",2025-02-26,8,1013.7648,NA,NA,13.3,4.7284,11.9416,92.94,140.477
"CCR",88,"P1",2025-02-26,8.1,1013.7648,NA,NA,13.3,4.7248,11.9385,92.865,140.533
"CCR",88,"P1",2025-02-26,8.2,1013.7648,NA,NA,13.3,4.7164,11.936,92.839,140.603
"CCR",88,"P1",2025-02-26,8.3,1013.7648,NA,NA,13.3,4.7042,11.9494,92.811,140.734
"CCR",88,"P1",2025-02-26,8.4,1013.7648,NA,NA,13.3,4.7018,11.9235,92.791,140.769
"CCR",88,"P1",2025-02-26,8.5,1013.7648,NA,NA,13.3,4.6973,11.9334,92.821,140.962
"CCR",88,"P1",2025-02-26,8.6,1013.7648,NA,NA,13.3,4.6708,11.944,92.665,140.987
"CCR",88,"P1",2025-02-26,8.7,1013.7648,NA,NA,13.3,4.6532,11.9328,92.569,141.102
"CCR",88,"P1",2025-02-26,8.8,1013.7648,NA,NA,13.3,4.6435,11.953,92.672,141.045
"CCR",88,"P1",2025-02-26,8.9,1013.7648,NA,NA,13.3,4.6361,11.9475,92.625,141.217
"CCR",88,"P1",2025-02-26,9,1013.7648,NA,NA,13.3,4.6077,11.9492,92.624,141.234
"CCR",88,"P1",2025-02-26,9.1,1013.7648,NA,NA,13.3,4.5968,11.9563,92.672,141.334
"CCR",88,"P1",2025-02-26,9.2,1013.7648,NA,NA,13.3,4.6018,11.9504,92.698,141.368
"CCR",88,"P1",2025-02-26,9.3,1013.7648,NA,NA,13.3,4.578,11.971,92.887,140.742
"CCR",88,"P1",2025-02-26,9.4,1013.7648,NA,NA,13.3,4.6696,11.9815,92.65,141.162
"CCR",88,"P1",2025-02-26,9.5,1013.7648,NA,NA,13.3,4.5977,11.9233,92.607,141.21
"CCR",88,"P1",2025-02-26,9.6,1013.7648,NA,NA,13.3,4.5896,11.9585,92.611,141.325
"CCR",88,"P1",2025-02-26,9.7,1013.7648,NA,NA,13.3,4.5955,11.9383,92.567,141.388
"CCR",88,"P1",2025-02-26,9.8,1013.7648,NA,NA,13.3,4.5643,11.9464,92.542,141.564
"CCR",88,"P1",2025-02-26,9.9,1013.7648,NA,NA,13.3,4.5523,11.9348,92.503,141.528
"CCR",88,"P1",2025-02-26,10,1013.7648,NA,NA,13.3,4.5427,11.9608,92.531,141.643
"CCR",88,"P1",2025-02-26,10.1,1013.7648,NA,NA,13.3,4.5249,11.9548,92.501,141.653
"CCR",88,"P1",2025-02-26,10.2,1013.7648,NA,NA,13.3,4.521,11.9615,92.588,141.697
"CCR",88,"P1",2025-02-26,10.3,1013.7648,NA,NA,13.3,4.5118,11.9625,92.417,141.637
"CCR",88,"P1",2025-02-26,10.4,1013.7648,NA,NA,13.3,4.5094,11.9399,92.509,141.733
"CCR",88,"P1",2025-02-26,10.5,1013.7648,NA,NA,13.3,4.5101,11.9502,92.416,141.672
"CCR",88,"P1",2025-02-26,10.6,1013.7648,NA,NA,13.3,4.51,11.9498,92.436,141.741
"CCR",88,"P1",2025-02-26,10.7,1013.7648,NA,NA,13.3,4.5044,11.9382,92.337,141.685
"CCR",88,"P1",2025-02-26,10.8,1013.7648,NA,NA,13.3,4.5028,11.9524,92.423,141.733
"CCR",88,"P1",2025-02-26,10.9,1013.7648,NA,NA,13.3,4.4999,11.9505,92.315,141.802
"CCR",88,"P1",2025-02-26,11,1013.7648,NA,NA,13.3,4.499,11.9337,92.254,141.699
"CCR",88,"P1",2025-02-26,11.1,1013.7648,NA,NA,13.3,4.5006,11.9224,92.31,141.786
"CCR",88,"P1",2025-02-26,11.2,1013.7648,NA,NA,13.3,4.4996,11.9377,92.327,141.698
"CCR",88,"P1",2025-02-26,11.3,1013.7648,NA,NA,13.3,4.4995,11.9351,92.23,141.725
"CCR",88,"P1",2025-02-26,11.4,1013.7648,NA,NA,13.3,4.4993,11.9416,92.234,141.76
"CCR",88,"P1",2025-02-26,11.5,1013.7648,NA,NA,13.3,4.4971,11.9286,92.21,141.711
"CCR",88,"P1",2025-02-26,11.6,1013.7648,NA,NA,13.3,4.4946,11.9261,92.1,141.792
"CCR",88,"P1",2025-02-26,11.7,1013.7648,NA,NA,13.3,4.4889,11.8926,91.669,142.034
"CCR",88,"P1",2025-02-26,11.8,1013.7648,NA,NA,13.3,4.4768,11.8188,90.952,142.008
"CCR",88,"P1",2025-02-26,11.9,1013.7648,NA,NA,13.3,4.476,11.7526,90.841,142.045
"CCR",88,"P1",2025-02-26,12,1013.7648,NA,NA,13.3,4.4779,11.7568,90.897,142.043
"CCR",88,"P1",2025-02-26,12.1,1013.7648,NA,NA,13.3,4.4777,11.7619,91.068,141.998
"CCR",88,"P1",2025-02-26,12.2,1013.7648,NA,NA,13.3,4.4793,11.802,91.214,142.045
"CCR",88,"P1",2025-02-26,12.3,1013.7648,NA,NA,13.3,4.4793,11.7777,90.795,142.015
"CCR",88,"P1",2025-02-26,12.3,1013.7648,NA,NA,13.3,4.4807,11.7448,90.64,142.058
"CCR",90,"C2",2025-02-26,0.1,561.7464,NA,NA,5.7,5.1785,12.015,96.547,138.887
"CCR",90,"C2",2025-02-26,0.2,561.7464,NA,NA,5.7,4.8393,11.9073,92.848,138.781
"CCR",90,"C2",2025-02-26,0.3,561.7464,NA,NA,5.7,4.6851,11.9459,92.85,140.8
"CCR",90,"C2",2025-02-26,0.4,561.7464,NA,NA,5.7,5.0191,10.1253,77.965,142.302
"CCR",90,"C2",2025-02-26,0.5,561.7464,NA,NA,5.7,4.7836,11.9453,92.983,139.632
"CCR",90,"C2",2025-02-26,0.6,561.7464,NA,NA,5.7,4.7547,11.9497,92.942,139.677
"CCR",90,"C2",2025-02-26,0.7,561.7464,NA,NA,5.7,4.7465,11.9413,92.956,140.702
"CCR",90,"C2",2025-02-26,0.8,561.7464,NA,NA,5.7,4.8189,11.7245,87.855,142.145
"CCR",90,"C2",2025-02-26,0.9,561.7464,NA,NA,5.7,4.899,10.9525,84.445,141.902
"CCR",90,"C2",2025-02-26,1,561.7464,NA,NA,5.7,4.6628,11.9606,92.839,140.905
"CCR",90,"C2",2025-02-26,1.1,561.7464,NA,NA,5.7,4.6589,11.9602,92.981,140.861
"CCR",90,"C2",2025-02-26,1.2,561.7464,NA,NA,5.7,4.6497,11.9714,92.894,140.927
"CCR",90,"C2",2025-02-26,1.3,561.7464,NA,NA,5.7,4.6529,11.9671,93.014,140.897
"CCR",90,"C2",2025-02-26,1.4,561.7464,NA,NA,5.7,4.6496,11.9837,92.933,140.861
"CCR",90,"C2",2025-02-26,1.5,561.7464,NA,NA,5.7,4.645,11.9733,92.899,140.948
"CCR",90,"C2",2025-02-26,1.6,561.7464,NA,NA,5.7,4.6457,11.9676,92.711,140.96
"CCR",90,"C2",2025-02-26,1.7,561.7464,NA,NA,5.7,4.6403,11.9427,92.933,140.995
"CCR",90,"C2",2025-02-26,1.8,561.7464,NA,NA,5.7,4.6285,11.9791,92.792,141.003
"CCR",90,"C2",2025-02-26,1.9,561.7464,NA,NA,5.7,4.6237,11.9494,92.666,141.017
"CCR",90,"C2",2025-02-26,2,561.7464,NA,NA,5.7,4.6247,11.9621,92.889,140.99
"CCR",90,"C2",2025-02-26,2.1,561.7464,NA,NA,5.7,4.6263,11.9827,92.838,140.973
"CCR",90,"C2",2025-02-26,2.2,561.7464,NA,NA,5.7,4.6251,11.9606,92.771,141.012
"CCR",90,"C2",2025-02-26,2.3,561.7464,NA,NA,5.7,4.6233,11.9698,92.929,141.015
"CCR",90,"C2",2025-02-26,2.4,561.7464,NA,NA,5.7,4.6229,11.9721,92.82,140.997
"CCR",90,"C2",2025-02-26,2.5,561.7464,NA,NA,5.7,4.6241,11.9516,92.757,141.038
"CCR",90,"C2",2025-02-26,2.6,561.7464,NA,NA,5.7,4.6189,11.966,92.881,141.053
"CCR",90,"C2",2025-02-26,2.7,561.7464,NA,NA,5.7,4.6144,11.9767,92.839,141.063
"CCR",90,"C2",2025-02-26,2.8,561.7464,NA,NA,5.7,4.6098,11.9732,92.856,141.111
"CCR",90,"C2",2025-02-26,2.9,561.7464,NA,NA,5.7,4.6051,11.9553,92.636,141.123
"CCR",90,"C2",2025-02-26,3,561.7464,NA,NA,5.7,4.6032,11.9469,92.601,141.203
"CCR",90,"C2",2025-02-26,3.1,561.7464,NA,NA,5.7,4.5951,11.9573,92.703,141.215
"CCR",90,"C2",2025-02-26,3.2,561.7464,NA,NA,5.7,4.5905,11.9547,92.598,141.23
"CCR",90,"C2",2025-02-26,3.3,561.7464,NA,NA,5.7,4.5866,11.9468,92.533,141.269
"CCR",90,"C2",2025-02-26,3.4,561.7464,NA,NA,5.7,4.5862,11.946,92.491,141.216
"CCR",90,"C2",2025-02-26,3.5,561.7464,NA,NA,5.7,4.5835,11.9189,92.361,141.37
"CCR",90,"C2",2025-02-26,3.6,561.7464,NA,NA,5.7,4.5793,11.915,92.447,141.41
"CCR",90,"C2",2025-02-26,3.7,561.7464,NA,NA,5.7,4.5781,11.9307,92.43,141.367
"CCR",90,"C2",2025-02-26,3.8,561.7464,NA,NA,5.7,4.5769,11.9188,92.279,141.367
"CCR",90,"C2",2025-02-26,3.9,561.7464,NA,NA,5.7,4.5742,11.9373,92.482,141.456
"CCR",90,"C2",2025-02-26,4,561.7464,NA,NA,5.7,4.5741,11.9367,92.394,141.842
"CCR",90,"C2",2025-02-26,4.1,561.7464,NA,NA,5.7,4.5827,11.9197,92.316,141.831
"CCR",90,"C2",2025-02-26,4.2,561.7464,NA,NA,5.7,4.5943,11.8679,91.403,141.775
